inventory_id,product_id,warehouse_location,stock_quantity,reorder_level,last_updated
35229,497,Chennai,3335.0,821,2025-06-22
35230,324,Chennai,3858.0,808,2025-11-14
35231,469,Bangalore,3608.0,992,2025-10-25
35232,183,Bangalore,1754.0,643,2026-01-19
35233,199,Pune,4711.0,226,2025-10-01
35234,80,Bangalore,1987.0,901,2025-11-18
35235,156,Chennai,2819.0,976,2025-08-15
35236,310,Chennai,1826.0,106,2025-07-31
35237,105,Mumbai,560.0,506,2026-01-03
35238,370,Chennai,4000.0,800,2025-07-28
35239,394,Bangalore,221.0,658,2025-07-16
35240,55,Pune,1150.0,847,2025-04-30
35241,398,Delhi,4143.0,808,2025-06-14
35242,159,Pune,2829.0,623,2025-05-01
35243,365,Chennai,1501.0,242,2025-10-07
35244,456,Pune,3509.0,236,2025-07-25
35245,175,Delhi,1960.0,917,2025-05-06
35246,225,Pune,4231.0,394,2025-07-24
35247,497,Chennai,1363.0,927,2026-01-14
35248,132,Bangalore,1499.0,637,2026-02-16
35249,101,Mumbai,1268.0,554,2025-04-26
35250,247,Bangalore,416.0,438,2025-06-05
35251,204,Bangalore,2506.0,583,2025-09-15
35252,421,Chennai,1317.0,155,2025-04-13
35253,369,Chennai,2078.0,454,2025-08-23
35254,404,Mumbai,532.0,217,2026-01-01
35255,120,Pune,1384.0,264,2025-07-03
35256,120,Chennai,261.0,550,2025-02-27
35257,472,Mumbai,3276.0,870,2025-04-06
35258,210,Bangalore,88.0,238,2026-01-17
35259,210,Mumbai,3918.0,519,2025-03-03
35260,249,Pune,184.0,415,2025-07-09
35261,222,Chennai,4889.0,973,2025-12-16
35262,444,Delhi,3583.0,382,2025-09-19
35263,404,Bangalore,2860.0,558,2025-05-24
35264,13,Delhi,4206.0,117,2025-11-28
35265,38,Bangalore,4299.0,559,2025-02-27
35266,211,Bangalore,1157.0,983,2025-09-09
35267,259,Delhi,3239.0,393,2025-04-09
35268,62,Chennai,366.0,515,2025-10-23
35269,3,Delhi,1701.0,599,2025-11-09
35270,35,Bangalore,2731.0,662,2025-08-05
35271,495,Pune,4577.0,235,2025-08-14
35272,262,Bangalore,4707.0,496,2025-09-25
35273,307,Delhi,831.0,732,2025-03-17
35274,237,Pune,2112.0,390,2025-08-06
35275,385,Pune,2686.0,377,2026-01-06
35276,8,Mumbai,1992.0,130,2025-06-25
35277,487,Mumbai,610.0,301,2025-03-27
35278,10,Bangalore,3650.0,678,2025-11-05
35279,273,Bangalore,626.0,245,2025-10-08
35280,25,Chennai,,750,2025-10-16
35281,3,Delhi,973.0,450,2025-05-18
35282,123,Chennai,1721.0,867,2025-05-19
35283,420,Bangalore,474.0,156,2025-07-25
35284,180,Mumbai,4144.0,482,2025-08-28
35285,319,Pune,3297.0,207,2025-08-21
35286,130,Mumbai,,708,2025-10-13
35287,333,Chennai,2751.0,905,2025-05-03
35288,38,Bangalore,3188.0,310,2025-12-29
35289,213,Bangalore,4849.0,683,2025-12-12
35290,274,Bangalore,4567.0,506,2025-06-30
35291,66,Pune,3903.0,944,2025-11-19
35292,40,Delhi,3550.0,377,2025-05-23
35293,267,Bangalore,3307.0,236,2025-12-17
35294,393,Mumbai,3519.0,810,2025-12-04
35295,367,Pune,423.0,754,2025-10-04
35296,494,Chennai,2510.0,469,2025-05-26
35297,346,Delhi,2074.0,397,2026-02-02
35298,163,Chennai,1488.0,430,2026-02-13
35299,479,Mumbai,3832.0,530,2025-08-08
35300,295,Delhi,2992.0,665,2025-06-01
35301,31,Pune,4959.0,533,2026-01-24
35302,188,Chennai,74.0,190,2025-06-23
35303,298,Pune,4692.0,522,2025-06-03
35304,118,Pune,1462.0,132,2025-09-01
35305,462,Chennai,4824.0,705,2025-03-28
35306,399,Delhi,1256.0,760,2025-09-12
35307,458,Bangalore,3461.0,921,2025-03-02
35308,420,Pune,1942.0,536,2026-02-14
35309,458,Bangalore,1621.0,616,2025-06-25
35310,339,Mumbai,874.0,798,2026-01-11
35311,209,Delhi,4092.0,381,2025-10-23
35312,476,Pune,4081.0,509,2025-08-06
35313,52,Delhi,4298.0,416,2025-11-07
35314,58,Mumbai,778.0,869,2025-12-05
35315,346,Delhi,322.0,186,2025-03-23
35316,90,Mumbai,3842.0,335,2025-10-25
35317,432,Delhi,,698,2025-06-18
35318,161,Bangalore,25.0,748,2025-10-29
35319,243,Pune,1915.0,962,2025-11-22
35320,220,Pune,2083.0,940,2026-02-06
35321,383,Delhi,3925.0,345,2025-11-02
35322,416,Bangalore,3685.0,279,2025-05-26
35323,476,Mumbai,289.0,405,2025-10-12
35324,365,Chennai,1887.0,584,2025-04-06
35325,409,Bangalore,1379.0,509,2025-06-18
35326,264,Bangalore,185.0,618,2025-04-11
35327,80,Bangalore,2389.0,804,2026-01-30
35328,303,Mumbai,486.0,383,2025-04-27
35329,281,Mumbai,2880.0,743,2025-03-27
35330,96,Mumbai,3518.0,226,2025-02-22
35331,200,Mumbai,2514.0,942,2025-11-17
35332,244,Bangalore,1862.0,737,2026-01-21
35333,398,Chennai,530.0,242,2025-07-23
35334,288,Mumbai,4807.0,819,2025-09-29
35335,491,Bangalore,847.0,585,2025-06-25
35336,316,Mumbai,2971.0,374,2025-12-09
35337,251,Chennai,396.0,554,2025-11-14
35338,233,Mumbai,50.0,276,2026-02-04
35339,408,Chennai,1912.0,410,2025-11-13
35340,61,Chennai,692.0,475,2025-09-22
35341,235,Chennai,4511.0,404,2025-06-12
35342,282,Chennai,2982.0,899,2025-09-28
35343,462,Pune,4755.0,803,2025-11-25
35344,488,Mumbai,2403.0,438,2025-05-02
35345,54,Delhi,3228.0,212,2025-09-16
35346,16,Mumbai,677.0,470,2025-05-18
35347,362,Bangalore,1019.0,412,2025-11-07
35348,245,Mumbai,743.0,256,2025-12-31
35349,328,Delhi,3180.0,475,2025-11-13
35350,285,Chennai,1022.0,825,2026-02-12
35351,338,Pune,4580.0,839,2025-05-06
35352,39,Bangalore,1060.0,124,2025-11-15
35353,233,Delhi,890.0,555,2025-09-29
35354,364,Pune,2495.0,686,2026-01-23
35355,455,Pune,2257.0,523,2025-03-15
35356,110,Mumbai,1905.0,901,2025-12-25
35357,146,Pune,2604.0,989,2025-07-11
35358,265,Bangalore,595.0,981,2026-02-06
35359,284,Delhi,2566.0,996,2025-11-13
35360,189,Delhi,2716.0,894,2025-12-24
35361,424,Delhi,3250.0,292,2025-10-22
35362,356,Delhi,453.0,827,2025-07-02
35363,361,Bangalore,4243.0,297,2025-12-11
35364,117,Pune,3972.0,601,2025-06-02
35365,122,Delhi,3934.0,964,2025-07-09
35366,248,Mumbai,707.0,188,2025-07-20
35367,497,Bangalore,1905.0,210,2025-05-09
35368,243,Mumbai,1823.0,571,2025-04-07
35369,10,Chennai,4106.0,670,2025-05-01
35370,84,Pune,4646.0,861,2025-05-02
35371,392,Chennai,4196.0,261,2025-10-08
35372,478,Mumbai,4415.0,245,2025-04-16
35373,5,Delhi,2235.0,115,2026-01-10
35374,468,Mumbai,3752.0,520,2026-02-12
35375,245,Mumbai,855.0,367,2025-11-29
35376,24,Chennai,1687.0,131,2025-07-17
35377,317,Delhi,,698,2026-01-22
35378,442,Bangalore,1191.0,694,2025-10-19
35379,240,Bangalore,1139.0,776,2025-10-18
35380,316,Chennai,2458.0,391,2025-05-01
35381,432,Delhi,4695.0,275,2025-03-06
35382,248,Bangalore,4387.0,161,2026-01-24
35383,43,Bangalore,583.0,926,2025-08-29
35384,50,Chennai,1175.0,444,2025-05-13
35385,2,Pune,2495.0,764,2025-07-25
35386,471,Bangalore,96.0,251,2025-12-15
35387,137,Delhi,2775.0,971,2025-06-27
35388,49,Delhi,47.0,630,2025-12-11
35389,237,Delhi,2262.0,757,2025-08-12
35390,420,Mumbai,2037.0,632,2025-09-02
35391,254,Delhi,1995.0,450,2025-09-17
35392,271,Bangalore,1745.0,695,2025-06-22
35393,351,Mumbai,1951.0,475,2025-05-06
35394,166,Mumbai,1437.0,331,2025-12-30
35395,438,Chennai,596.0,355,2025-06-30
35396,493,Mumbai,1261.0,317,2025-03-03
35397,456,Chennai,1574.0,700,2025-10-17
35398,446,Delhi,4135.0,958,2026-02-19
35399,103,Pune,1833.0,852,2025-05-30
35400,43,Chennai,1207.0,603,2025-12-02
35401,256,Pune,251.0,463,2025-08-01
35402,152,Pune,1615.0,904,2025-06-06
35403,440,Bangalore,2213.0,534,2025-08-08
35404,136,Delhi,2403.0,679,2025-08-27
35405,253,Bangalore,3360.0,144,2026-01-13
35406,299,Bangalore,4755.0,316,2026-01-30
35407,425,Mumbai,3405.0,596,2025-10-23
35408,229,Bangalore,4525.0,362,2025-06-17
35409,272,Bangalore,3835.0,147,2025-12-25
35410,246,Mumbai,355.0,688,2025-04-15
35411,482,Delhi,2348.0,845,2025-10-17
35412,285,Pune,70.0,838,2025-12-01
35413,477,Bangalore,1561.0,471,2025-09-03
35414,358,Chennai,1565.0,761,2025-05-14
35415,452,Delhi,514.0,323,2026-01-10
35416,95,Pune,356.0,293,2025-08-09
35417,484,Pune,3224.0,610,2025-07-13
35418,48,Pune,388.0,389,2025-09-26
35419,308,Chennai,4764.0,982,2025-08-04
35420,376,Pune,1856.0,638,2025-06-20
35421,47,Delhi,4826.0,774,2025-08-28
35422,65,Chennai,2874.0,612,2026-02-06
35423,201,Bangalore,4041.0,279,2026-02-12
35424,470,Pune,15.0,661,2025-06-28
35425,283,Mumbai,3366.0,256,2025-06-06
35426,55,Bangalore,,460,2025-02-26
35427,253,Chennai,4275.0,475,2025-08-19
35428,485,Mumbai,4993.0,219,2025-03-26
35429,331,Bangalore,1345.0,487,2025-04-13
35430,182,Bangalore,358.0,120,2025-12-11
35431,437,Mumbai,2402.0,390,2025-07-21
35432,420,Mumbai,3142.0,123,2025-05-24
35433,9,Bangalore,,139,2026-01-28
35434,391,Delhi,2786.0,455,2025-08-06
35435,419,Bangalore,4976.0,910,2025-08-24
35436,224,Mumbai,3058.0,794,2025-07-13
35437,497,Pune,2336.0,749,2025-05-03
35438,33,Mumbai,629.0,145,2025-08-21
35439,400,Delhi,2063.0,416,2025-08-21
35440,145,Delhi,550.0,535,2025-07-28
35441,480,Bangalore,1523.0,617,2025-10-01
35442,192,Chennai,3290.0,427,2025-02-28
35443,283,Chennai,4584.0,977,2025-09-12
35444,300,Pune,1048.0,745,2025-08-08
35445,265,Mumbai,3302.0,337,2025-10-23
35446,98,Chennai,3004.0,965,2025-10-17
35447,322,Chennai,3309.0,411,2025-09-10
35448,28,Bangalore,1408.0,766,2025-06-24
35449,168,Mumbai,4481.0,436,2025-11-26
35450,48,Bangalore,2248.0,641,2026-02-07
35451,487,Delhi,2753.0,228,2025-10-04
35452,430,Pune,2930.0,706,2025-12-23
35453,365,Delhi,1198.0,990,2025-07-08
35454,279,Chennai,3720.0,953,2025-08-07
35455,367,Chennai,1535.0,574,2026-01-08
35456,293,Chennai,4725.0,175,2025-08-19
35457,326,Mumbai,4578.0,800,2026-01-19
35458,34,Bangalore,2072.0,374,2025-04-20
35459,324,Chennai,3366.0,642,2025-05-16
35460,103,Bangalore,3117.0,882,2025-07-19
35461,197,Chennai,3678.0,714,2025-04-19
35462,335,Delhi,2318.0,414,2025-07-04
35463,468,Bangalore,3557.0,281,2026-02-22
35464,206,Pune,2211.0,761,2025-09-25
35465,180,Bangalore,1800.0,749,2025-04-08
35466,456,Mumbai,4470.0,466,2025-11-25
35467,418,Bangalore,4314.0,175,2025-06-24
35468,373,Bangalore,1464.0,574,2025-07-14
35469,168,Delhi,2274.0,900,2025-06-15
35470,174,Pune,193.0,543,2025-11-21
35471,280,Chennai,4704.0,608,2025-09-27
35472,326,Mumbai,4318.0,924,2025-09-04
35473,207,Mumbai,809.0,123,2025-03-19
35474,373,Delhi,2142.0,852,2025-08-16
35475,375,Bangalore,3288.0,745,2025-09-16
35476,145,Chennai,514.0,132,2026-02-01
35477,35,Pune,4401.0,935,2025-02-28
35478,231,Mumbai,1880.0,871,2025-03-06
35479,321,Delhi,3477.0,852,2026-02-04
35480,409,Bangalore,590.0,978,2025-06-09
35481,424,Chennai,575.0,659,2025-03-22
35482,287,Bangalore,2921.0,832,2025-09-05
35483,295,Pune,3011.0,165,2025-06-27
35484,260,Mumbai,1128.0,555,2025-11-11
35485,225,Delhi,4179.0,387,2025-10-17
35486,280,Chennai,2482.0,274,2025-09-03
35487,488,Pune,4894.0,697,2026-01-14
35488,6,Bangalore,72.0,761,2025-06-09
35489,228,Mumbai,2455.0,906,2025-04-26
35490,62,Delhi,2948.0,450,2025-09-13
35491,128,Delhi,4877.0,654,2025-04-01
35492,98,Mumbai,1664.0,399,2025-05-16
35493,215,Mumbai,,363,2025-06-30
35494,115,Chennai,28.0,252,2025-11-09
35495,304,Delhi,1830.0,649,2025-05-23
35496,107,Delhi,2824.0,886,2025-03-02
35497,141,Mumbai,3920.0,698,2025-08-29
35498,215,Chennai,2278.0,393,2025-10-31
35499,479,Bangalore,1398.0,165,2025-10-21
35500,216,Chennai,2399.0,330,2025-11-06
35501,214,Pune,3508.0,613,2025-07-15
35502,85,Delhi,2127.0,814,2026-02-11
35503,142,Delhi,1343.0,447,2026-01-15
35504,401,Chennai,4959.0,852,2025-09-13
35505,230,Delhi,2522.0,240,2025-06-01
35506,204,Pune,4688.0,146,2026-02-21
35507,9,Mumbai,3215.0,944,2026-01-30
35508,53,Bangalore,3913.0,442,2025-09-18
35509,87,Delhi,586.0,791,2026-02-11
35510,446,Pune,,811,2025-03-12
35511,221,Delhi,2493.0,304,2025-11-02
35512,284,Mumbai,576.0,839,2025-11-14
35513,284,Pune,2022.0,820,2026-01-24
35514,455,Chennai,763.0,874,2025-07-10
35515,307,Chennai,1414.0,828,2026-01-12
35516,249,Chennai,2413.0,740,2026-01-16
35517,448,Bangalore,3739.0,204,2025-11-16
35518,61,Bangalore,4476.0,931,2025-07-11
35519,256,Bangalore,2143.0,270,2025-11-06
35520,448,Chennai,1570.0,652,2025-11-26
35521,176,Mumbai,1897.0,938,2025-10-02
35522,10,Delhi,1537.0,787,2025-10-28
35523,471,Pune,4543.0,728,2025-09-21
35524,120,Delhi,473.0,769,2026-01-01
35525,361,Delhi,4752.0,641,2026-02-22
35526,128,Bangalore,4169.0,505,2026-01-12
35527,414,Pune,2132.0,228,2025-06-10
35528,349,Chennai,3867.0,273,2025-05-31
35529,124,Pune,1918.0,182,2025-06-15
35530,91,Pune,,601,2025-11-25
35531,181,Chennai,1841.0,853,2025-08-10
35532,410,Bangalore,3139.0,311,2025-11-20
35533,166,Mumbai,4993.0,707,2025-06-18
35534,54,Mumbai,2573.0,213,2025-03-07
35535,343,Delhi,1090.0,318,2025-04-21
35536,457,Pune,1077.0,187,2025-09-25
35537,393,Delhi,2842.0,859,2025-05-06
35538,392,Bangalore,2613.0,703,2025-03-26
35539,90,Chennai,500.0,853,2025-08-08
35540,297,Delhi,3782.0,143,2025-08-26
35541,461,Mumbai,811.0,249,2025-12-29
35542,223,Chennai,2644.0,252,2026-01-15
35543,229,Chennai,3609.0,955,2025-10-02
35544,436,Bangalore,1947.0,510,2025-08-07
35545,173,Bangalore,549.0,750,2025-10-18
35546,435,Pune,4072.0,158,2026-02-22
35547,236,Delhi,4979.0,181,2025-06-19
35548,464,Delhi,263.0,892,2025-12-09
35549,31,Mumbai,3747.0,895,2025-05-19
35550,451,Chennai,2239.0,619,2025-06-14
35551,141,Pune,1743.0,873,2025-08-30
35552,465,Pune,4255.0,110,2025-02-22
35553,234,Mumbai,3526.0,644,2025-04-13
35554,457,Bangalore,3701.0,219,2026-01-05
35555,89,Pune,3015.0,953,2026-01-19
35556,369,Pune,2108.0,681,2025-11-04
35557,462,Pune,3672.0,651,2026-02-02
35558,223,Chennai,3311.0,793,2025-04-16
35559,438,Bangalore,325.0,688,2026-02-01
35560,21,Bangalore,2035.0,693,2025-03-03
35561,133,Mumbai,3944.0,257,2025-10-19
35562,272,Bangalore,4762.0,444,2025-03-05
35563,325,Chennai,1066.0,753,2025-07-21
35564,475,Chennai,4688.0,339,2026-02-03
35565,280,Mumbai,2029.0,674,2026-02-02
35566,419,Bangalore,3669.0,867,2025-06-16
35567,311,Chennai,2275.0,619,2025-04-03
35568,420,Mumbai,2248.0,522,2025-10-12
35569,483,Mumbai,417.0,706,2025-09-09
35570,178,Pune,467.0,167,2025-09-13
35571,146,Bangalore,4721.0,714,2025-04-01
35572,23,Delhi,1714.0,624,2025-08-03
35573,463,Bangalore,1922.0,249,2025-05-25
35574,441,Chennai,2512.0,632,2025-09-04
35575,204,Mumbai,2573.0,293,2025-04-21
35576,131,Chennai,1750.0,292,2025-09-14
35577,354,Pune,4276.0,160,2025-12-17
35578,134,Bangalore,4068.0,693,2025-05-02
35579,71,Bangalore,2304.0,706,2025-11-26
35580,30,Chennai,3251.0,320,2025-06-23
35581,108,Delhi,3729.0,589,2026-01-28
35582,467,Bangalore,861.0,500,2026-01-02
35583,357,Mumbai,1565.0,234,2025-10-15
35584,495,Delhi,3056.0,935,2025-09-09
35585,214,Pune,507.0,160,2025-03-03
35586,500,Pune,1055.0,271,2025-10-02
35587,88,Bangalore,4225.0,397,2025-03-01
35588,106,Mumbai,2890.0,226,2026-01-20
35589,436,Bangalore,4600.0,192,2025-04-29
35590,32,Mumbai,4025.0,650,2025-07-17
35591,133,Chennai,2639.0,844,2025-11-16
35592,310,Delhi,420.0,591,2025-04-09
35593,36,Bangalore,4963.0,617,2026-01-13
35594,465,Delhi,1650.0,247,2025-03-08
35595,289,Delhi,605.0,219,2025-04-05
35596,366,Delhi,3449.0,583,2025-07-22
35597,59,Mumbai,4893.0,957,2025-06-19
35598,38,Mumbai,1849.0,586,2025-05-11
35599,312,Delhi,4184.0,470,2026-02-22
35600,253,Mumbai,3501.0,641,2025-04-30
35601,155,Pune,4994.0,463,2025-03-08
35602,238,Pune,4135.0,587,2025-04-08
35603,282,Bangalore,883.0,264,2025-07-03
35604,314,Bangalore,1129.0,268,2025-03-19
35605,423,Bangalore,2740.0,949,2025-02-27
35606,64,Chennai,1132.0,975,2025-06-13
35607,88,Bangalore,1770.0,806,2025-08-12
35608,313,Bangalore,264.0,546,2025-08-19
35609,456,Delhi,1066.0,275,2026-01-10
35610,274,Pune,3492.0,138,2025-11-13
35611,137,Chennai,4756.0,973,2025-05-01
35612,87,Mumbai,3308.0,767,2025-05-01
35613,302,Delhi,2017.0,556,2025-08-28
35614,115,Chennai,4131.0,418,2026-01-15
35615,257,Mumbai,3426.0,905,2025-08-26
35616,142,Delhi,1058.0,513,2025-09-01
35617,171,Bangalore,2882.0,690,2025-09-20
35618,152,Chennai,2667.0,265,2025-03-02
35619,395,Pune,1514.0,461,2025-07-03
35620,284,Bangalore,3996.0,227,2025-05-15
35621,187,Chennai,1063.0,376,2025-09-09
35622,391,Delhi,3230.0,908,2025-11-30
35623,388,Delhi,3117.0,740,2025-04-14
35624,233,Delhi,1675.0,612,2025-10-18
35625,392,Chennai,1256.0,360,2025-06-18
35626,272,Mumbai,3847.0,384,2025-04-13
35627,68,Chennai,3164.0,980,2025-12-07
35628,150,Bangalore,1649.0,669,2025-12-26
35629,271,Bangalore,2682.0,935,2025-03-10
35630,447,Chennai,2630.0,206,2025-10-13
35631,143,Delhi,1692.0,176,2025-06-07
35632,90,Chennai,3733.0,834,2025-03-22
35633,88,Bangalore,2720.0,687,2026-01-16
35634,189,Delhi,778.0,907,2025-10-08
35635,63,Delhi,2219.0,667,2025-11-04
35636,327,Mumbai,3173.0,417,2025-11-06
35637,28,Delhi,2003.0,399,2026-02-01
35638,238,Mumbai,811.0,980,2025-08-19
35639,213,Mumbai,4873.0,563,2026-02-15
35640,219,Mumbai,4766.0,355,2025-11-28
35641,98,Delhi,2353.0,470,2025-09-15
35642,313,Mumbai,4359.0,703,2025-12-13
35643,200,Pune,3277.0,489,2025-03-16
35644,436,Mumbai,1568.0,742,2025-11-21
35645,444,Chennai,542.0,881,2025-05-19
35646,4,Chennai,3896.0,363,2025-09-10
35647,208,Delhi,161.0,341,2025-12-10
35648,270,Mumbai,2443.0,431,2025-09-30
35649,300,Bangalore,2205.0,851,2025-12-29
35650,248,Chennai,1904.0,395,2025-12-27
35651,320,Delhi,1285.0,719,2025-10-05
35652,417,Chennai,3631.0,698,2025-08-21
35653,351,Bangalore,318.0,664,2026-02-22
35654,256,Pune,4205.0,234,2026-01-03
35655,403,Pune,2118.0,815,2025-05-15
35656,404,Chennai,2606.0,793,2025-12-28
35657,55,Mumbai,2430.0,400,2025-09-06
35658,408,Mumbai,3654.0,224,2025-02-23
35659,152,Bangalore,4429.0,665,2025-06-19
35660,332,Pune,1131.0,942,2025-04-29
35661,350,Pune,1281.0,614,2025-07-04
35662,445,Chennai,4539.0,405,2025-05-31
35663,468,Bangalore,2836.0,243,2025-06-07
35664,68,Mumbai,4620.0,799,2025-09-29
35665,91,Pune,2769.0,774,2025-06-13
35666,125,Bangalore,1232.0,362,2025-04-26
35667,282,Bangalore,2086.0,505,2025-07-02
35668,387,Mumbai,1650.0,279,2025-09-27
35669,3,Bangalore,25.0,375,2025-05-02
35670,351,Bangalore,3122.0,970,2025-07-20
35671,77,Mumbai,1498.0,580,2025-04-08
35672,92,Chennai,131.0,897,2026-02-08
35673,272,Chennai,1064.0,300,2025-08-21
35674,470,Bangalore,1725.0,564,2026-01-21
35675,93,Bangalore,4156.0,923,2025-07-26
35676,7,Chennai,3127.0,321,2026-01-27
35677,381,Mumbai,779.0,876,2025-05-11
35678,167,Delhi,2922.0,596,2025-08-25
35679,173,Bangalore,3490.0,722,2025-03-01
35680,283,Chennai,3476.0,706,2026-02-21
35681,399,Delhi,4451.0,591,2025-03-16
35682,227,Delhi,1718.0,522,2025-09-01
35683,269,Bangalore,3007.0,732,2025-03-04
35684,220,Chennai,679.0,656,2026-02-13
35685,119,Bangalore,1604.0,452,2025-05-13
35686,352,Pune,897.0,281,2025-03-22
35687,387,Pune,1337.0,156,2025-09-05
35688,478,Delhi,3825.0,989,2025-07-10
35689,202,Mumbai,3181.0,247,2026-01-05
35690,394,Mumbai,2553.0,490,2025-09-21
35691,149,Pune,1325.0,721,2025-11-28
35692,89,Bangalore,598.0,130,2025-04-04
35693,484,Mumbai,2632.0,765,2025-06-08
35694,48,Pune,536.0,899,2025-02-23
35695,209,Mumbai,393.0,340,2026-01-23
35696,82,Mumbai,3921.0,504,2025-03-04
35697,379,Chennai,4993.0,570,2025-10-02
35698,88,Mumbai,173.0,837,2025-05-14
35699,205,Chennai,1624.0,915,2025-10-01
35700,309,Pune,1942.0,907,2025-06-05
35701,190,Mumbai,1332.0,320,2026-02-11
35702,241,Chennai,1545.0,216,2025-06-09
35703,473,Delhi,4533.0,973,2025-07-28
35704,237,Bangalore,4751.0,778,2025-06-14
35705,374,Chennai,16.0,686,2025-04-05
35706,388,Chennai,3666.0,155,2025-04-25
35707,453,Pune,1035.0,922,2025-07-15
35708,262,Mumbai,171.0,500,2025-04-07
35709,346,Mumbai,3500.0,229,2025-06-26
35710,261,Pune,2734.0,372,2025-07-06
35711,416,Pune,3034.0,235,2025-04-24
35712,17,Bangalore,2255.0,961,2025-11-26
35713,165,Pune,3690.0,291,2025-08-12
35714,56,Pune,1268.0,849,2025-06-22
35715,259,Chennai,2956.0,681,2025-11-19
35716,360,Bangalore,1377.0,952,2025-06-10
35717,301,Bangalore,3644.0,326,2025-04-05
35718,431,Delhi,1396.0,121,2025-11-09
35719,161,Bangalore,3812.0,239,2025-08-22
35720,247,Delhi,4044.0,869,2025-10-26
35721,243,Delhi,1359.0,269,2025-07-27
35722,357,Delhi,3069.0,642,2025-05-26
35723,426,Pune,2925.0,592,2025-07-17
35724,337,Delhi,1230.0,727,2025-04-20
35725,79,Mumbai,3380.0,780,2025-07-04
35726,74,Bangalore,4033.0,186,2025-12-18
35727,138,Bangalore,2911.0,841,2025-03-01
35728,346,Chennai,3645.0,697,2025-06-02
35729,379,Chennai,4551.0,617,2025-08-04
35730,420,Delhi,3498.0,510,2025-11-10
35731,150,Pune,2978.0,794,2025-06-01
35732,43,Delhi,3431.0,635,2025-07-20
35733,228,Delhi,3085.0,729,2025-07-14
35734,437,Pune,1300.0,344,2025-09-24
35735,17,Mumbai,2623.0,488,2025-03-04
35736,296,Chennai,440.0,248,2025-03-15
35737,83,Mumbai,4132.0,985,2025-11-05
35738,35,Bangalore,2152.0,339,2025-11-09
35739,152,Delhi,3527.0,149,2025-10-26
35740,277,Mumbai,2974.0,954,2026-02-14
35741,83,Pune,885.0,110,2026-01-22
35742,206,Delhi,2004.0,169,2026-01-06
35743,214,Mumbai,4273.0,933,2025-08-22
35744,294,Chennai,4288.0,548,2025-06-15
35745,163,Delhi,4295.0,339,2026-01-15
35746,38,Chennai,1716.0,309,2025-11-20
35747,189,Bangalore,3298.0,302,2025-07-09
35748,359,Delhi,4318.0,175,2025-10-11
35749,290,Bangalore,4775.0,770,2025-07-05
35750,261,Chennai,1886.0,307,2025-06-02
35751,23,Pune,212.0,291,2026-01-10
35752,446,Chennai,1829.0,421,2025-08-29
35753,133,Bangalore,4343.0,872,2025-12-05
35754,257,Mumbai,2953.0,150,2026-02-22
35755,91,Bangalore,2488.0,196,2025-08-20
35756,177,Bangalore,1820.0,814,2025-10-06
35757,232,Chennai,3945.0,913,2026-01-19
35758,1,Pune,1085.0,403,2025-05-30
35759,405,Chennai,1974.0,959,2026-01-22
35760,315,Pune,2832.0,414,2025-05-10
35761,7,Mumbai,1800.0,364,2025-11-11
35762,453,Bangalore,1927.0,710,2025-03-31
35763,237,Bangalore,4400.0,300,2025-08-01
35764,240,Chennai,3095.0,669,2025-12-12
35765,429,Bangalore,1944.0,173,2025-03-03
35766,394,Bangalore,3505.0,320,2025-08-22
35767,495,Mumbai,4205.0,764,2025-12-19
35768,46,Mumbai,2088.0,268,2025-04-23
35769,52,Delhi,3313.0,861,2025-10-05
35770,366,Delhi,3678.0,597,2025-08-24
35771,143,Pune,3233.0,443,2025-09-20
35772,404,Chennai,3682.0,194,2025-03-18
35773,269,Pune,3110.0,959,2025-04-05
35774,156,Chennai,3497.0,553,2025-10-02
35775,16,Bangalore,2885.0,664,2025-04-28
35776,425,Chennai,,947,2025-06-04
35777,339,Pune,3149.0,884,2025-12-04
35778,271,Bangalore,115.0,317,2025-12-02
35779,396,Delhi,222.0,204,2025-04-13
35780,267,Delhi,4575.0,918,2025-08-16
35781,444,Delhi,1594.0,120,2025-05-23
35782,484,Mumbai,1851.0,157,2025-03-07
35783,225,Pune,694.0,372,2026-02-22
35784,416,Delhi,300.0,834,2025-09-22
35785,7,Mumbai,1971.0,321,2025-11-27
35786,10,Chennai,2830.0,461,2025-02-28
35787,115,Mumbai,2364.0,568,2026-02-10
35788,70,Mumbai,2173.0,959,2025-07-05
35789,348,Delhi,840.0,775,2025-07-17
35790,388,Pune,4012.0,271,2025-10-03
35791,481,Delhi,3204.0,829,2025-09-04
35792,6,Chennai,526.0,769,2025-11-10
35793,203,Delhi,4548.0,977,2025-03-15
35794,153,Mumbai,4313.0,247,2026-01-13
35795,455,Pune,4612.0,824,2025-04-07
35796,428,Mumbai,4535.0,235,2025-05-29
35797,208,Bangalore,1548.0,442,2025-12-22
35798,257,Delhi,4789.0,820,2026-01-27
35799,63,Mumbai,26.0,720,2025-05-01
35800,46,Pune,1095.0,272,2025-11-15
35801,15,Delhi,1849.0,414,2025-07-29
35802,356,Bangalore,4372.0,689,2025-06-18
35803,40,Pune,1126.0,944,2025-06-11
35804,396,Pune,3322.0,241,2025-04-28
35805,77,Chennai,385.0,949,2025-04-09
35806,209,Mumbai,826.0,655,2025-04-03
35807,371,Bangalore,1855.0,754,2025-10-09
35808,190,Bangalore,4699.0,532,2026-01-17
35809,28,Delhi,2229.0,903,2025-03-19
